Cod_Loc,IdProvincia,IdDepartamento,Observaciones,categoria,subcategoria,provincia,localidad,nombre,direccion,piso,CP,cod_area,telefono,Mail,Web,Latitud,Longitud,TipoLatitudLongitud,Info_adicional,fuente,jurisdiccion,año_inauguracion,actualizacion,gmap_url,categoria_antig
06441030,06,06441,NA,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,La Plata,Museo Policial,Calle 54 N° 393 Entre 2 y 3,NA,B1900BDO,221,423 1876,NA,NA,-34.912075,-57.942017,Localización precisa,NA,DNPyM,Provincial,2007,2017,"https://www.google.com/maps?q=-34.912075,-57.942017",1989-2019
06357120,06,06357,NA,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Laguna de Los Padres,Museo Municipal José Hernández,"Ruta 226 Km. 14,5",NA,B7601XAD,223,463 1394,NA,NA,-37.956443,-57.771628,Localización precisa,NA,DNPyM,Municipal,1964,2017,"https://www.google.com/maps?q=-37.956443,-57.771628",1940-1979
06469080,06,06469,NA,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Lincoln,Museo Enrique Urcola,Avdea. 9 de Julio 260,NA,B6070ACP,2355,421 262,NA,NA,-34.8714,-61.529141,Localización precisa,NA,DNPyM,Privada,NA,2017,"https://www.google.com/maps?q=-34.8714,-61.529141",sin datos
06476030,06,06476,NA,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Loberia,Museo De Ciencias Naturales Gesué P. Noseda,Alvear 181,NA,B7635BWC,2261,442 227,NA,NA,-38.167505,-58.784647,Localización precisa,NA,DNPyM,Privada,1960,2017,"https://www.google.com/maps?q=-38.167505,-58.784647",1940-1979
06483040,06,06483,NA,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Lobos,Museo Y Biblioteca Provincial Presidente Juan Domingo Perón,Pte. Perón 482,NA,B7240AAJ,2227,422 843,NA,NA,-35.190349,-59.097169,Localización precisa,NA,DNPyM,NA,NA,2017,"https://www.google.com/maps?q=-35.190349,-59.097169",sin datos
06497060,06,06497,NA,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Lujan,Complejo Museográfico Provincial Enrique Udaondo,"Calle Lavalle 917, Entre Lezica y Torrezuri",NA,B6700ANU,2323,420 245,NA,NA,-34.573023,-59.109553,Localización precisa,NA,DNPyM,Provincial,1927,2017,"https://www.google.com/maps?q=-34.573023,-59.109553",1900-1939
06497060,06,06497,NA,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Lujan,Museo Municipal De Bellas Artes Fernán Félix De Amador,9 de Julio 863,NA,B6700CDM,2323,420 755,NA,NA,-34.5637,-59.1205,Localización precisa,NA,DNPyM,Municipal,1963,2017,"https://www.google.com/maps?q=-34.5637,-59.1205",1940-1979
06357110,06,06357,NA,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Mar del Plata,Centro Cultural Victoria Ocampo,Matheu 1851,NA,B7602GAK,223,492 0569,gestion@cultura.mardelplata.cultura.com.ar,NA,-38.0199,-57.5528,Localización precisa,NA,DNPyM,Municipal,NA,2017,"https://www.google.com/maps?q=-38.0199,-57.5528",sin datos
06357110,06,06357,NA,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Mar del Plata,Museo Municipal De Arte Juan Carlos Castagnino,Avda. Colón 1189 - Villa Ortiz Basualdo,NA,B7600FXE,223,486 1636,NA,NA,-38.010598,-57.535927,Localización precisa,NA,DNPyM,Municipal,1949,2017,"https://www.google.com/maps?q=-38.010598,-57.535927",1940-1979
06357110,06,06357,NA,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Mar del Plata,Museo Municipal De Ciencias Naturales Lorenzo Scaglia,Avda. Libertad 3099,NA,B7600HJB,223,473 8791,NA,NA,-37.955666,-57.617466,Localización precisa,NA,DNPyM,Municipal,1939,2017,"https://www.google.com/maps?q=-37.955666,-57.617466",1900-1939
06357110,06,06357,NA,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Mar del Plata,Archivo Museo Histórico Municipal Roberto T. Barili,Lamadrid 3870,NA,B7602CQV,223,495 1200,NA,NA,-38.0208,-57.5528,Localización precisa,NA,DNPyM,Municipal,1969,2017,"https://www.google.com/maps?q=-38.0208,-57.5528",1940-1979
06525020,06,06525,NA,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Marcos Paz,Museo De Arte Hispano Luso Americano Y Del Folklore,Hipólito Irigoyen 377,NA,B1727BAG,220,477 1110,NA,NA,-34.7843,-58.8326,Localización precisa,NA,DNPyM,Privada,1948,2017,"https://www.google.com/maps?q=-34.7843,-58.8326",1940-1979
06756010,06,06756,NA,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Martínez,Museo Chavín De Huantar,Luis Sáenz Peña 2864,NA,B1640ITF,11,4798 1835,NA,NA,-34.4987,-58.5006,Localización precisa,NA,DNPyM,Privada,1971,2017,"https://www.google.com/maps?q=-34.4987,-58.5006",1940-1979
06280040,06,06280,NA,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Miramar,Museo De La Región De Ansenuza Aníbal Montes,Sarmiento Esq. Urquiza,NA,X5143BQG,3563,493 621,NA,NA,-30.91351,-62.675507,Localización precisa,NA,DNPyM,Privada,NA,2017,"https://www.google.com/maps?q=-30.91351,-62.675507",sin datos
06280040,06,06280,NA,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Miramar,Museo Del Gran Hotel Viena De Miramar,Croacia S/N,NA,X5143BQG,NA,NA,NA,NA,-30.90497,-62.668371,Localización precisa,NA,DNPyM,Privada,NA,2017,"https://www.google.com/maps?q=-30.90497,-62.668371",sin datos
06280040,06,06280,NA,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Miramar,Museo Municipal Punta Hermengo,"Vivero Bosque ""Florentino Ameghino""",NA,7607,NA,NA,NA,NA,-38.288378,-57.849794,Localización precisa,NA,DNPyM,Municipal,1977,2017,"https://www.google.com/maps?q=-38.288378,-57.849794",1940-1979
06280040,06,06280,NA,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Miramar,Museo Fotográfico De Miramar,Libertad 124,NA,X5143BQD,3563,493078,NA,NA,-30.914302,-62.676602,Localización precisa,NA,DNPyM,Privada,2000,2017,"https://www.google.com/maps?q=-30.914302,-62.676602",1989-2019
06260010,06,06260,NA,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Monte Grande,Museo Histórico Municipal La Campana,"Deán Gregorio Funes 1221, B° la Morita",NA,1842,11,4290 0437,NA,NA,-34.813,-58.4584,Localización precisa,NA,DNPyM,Municipal,1984,2017,"https://www.google.com/maps?q=-34.813,-58.4584",1989-2019
06553020,06,06553,NA,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Monte Hermoso,Museo Municipal De Ciencias Naturales,"Avda. Recalada 243,",NA,B8153CMC,2921,482 601,NA,NA,-38.981945,-61.299913,Localización precisa,NA,DNPyM,Municipal,1977,2017,"https://www.google.com/maps?q=-38.981945,-61.299913",1940-1979
06568010,06,06568,NA,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Morón,Museo De La Catedral De Morón Inmaculada Concepción Del Buen Viaje,Gral. Manuel Belgrano 327,NA,B1708IFG,11,4629 0969,mensajes@catedraldemoron.org.ar,NA,-34.6521,-58.6212,Localización precisa,NA,DNPyM,NA,NA,2017,"https://www.google.com/maps?q=-34.6521,-58.6212",sin datos
06568010,06,06568,NA,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Morón,Museo Histórico Y De Arte Gral. José De San Martín,Casullo 59,NA,B1708IPA,11,4629 1456,arteycultura@moron.gov.ar,NA,-34.6492,-58.6241,Localización precisa,NA,DNPyM,Municipal,1955,2017,"https://www.google.com/maps?q=-34.6492,-58.6241",1940-1979
06568010,06,06568,NA,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Morón,Museo Nacional De Aeronáutica Brig. Edmundo H. Civati Bernasconi,Avda. Eva Perón 2200,NA,B1708FEU,11,4697 9780,museonacionalaeronautica@yahoo.com.ar,NA,-34.6761,-58.638,Localización precisa,NA,DNPyM,Nacional,1962,2017,"https://www.google.com/maps?q=-34.6761,-58.638",1940-1979
06861010,06,06861,NA,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Munro,Museo Del Cine Lumiton,Sargento Cabral 2354,NA,B1605EEH,11,4721 9255,NA,NA,-34.528,-58.515868,Localización precisa,NA,DNPyM,Municipal,1905,2017,"https://www.google.com/maps?q=-34.528,-58.515868",1900-1939
06700060,06,06700,NA,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Pigüe,Museo Y Archivo De La Ciudad De Pigüé,"Parque Municipal ""Fortunato Chiappara""",NA,8170,2923,475 001,NA,NA,-37.60925,-62.404575,Localización precisa,NA,DNPyM,Municipal,1963,2017,"https://www.google.com/maps?q=-37.60925,-62.404575",1940-1979
06651080,06,06651,NA,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Púan,Museo Municipal Ignacio Balvidares,San Martín y Garay,NA,8180,2923,498 018,NA,NA,-37.543316,-62.76712,Localización precisa,NA,DNPyM,Municipal,1977,2017,"https://www.google.com/maps?q=-37.543316,-62.76712",1940-1979
06560010,06,06560,NA,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Puente Márquez,Museo Orlando Ambrosio Binaghi,Puente de Márquez 1251 y Mendoza,NA,1742,237,468 5533,NA,NA,-34.6226,-58.7303,Localización precisa,NA,DNPyM,Privada,1950,2017,"https://www.google.com/maps?q=-34.6226,-58.7303",1940-1979
06658010,06,06658,NA,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Quilmes,Museo Municipal Del Transporte Don Carlos Hillner Y Decoud,Laprida y Ricardo Rojas,NA,B1879BTQ,11,4280 5488,NA,NA,-34.749,-58.2732,Localización precisa,NA,DNPyM,Municipal,1967,2017,"https://www.google.com/maps?q=-34.749,-58.2732",1940-1979
06658010,06,06658,NA,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Quilmes,Museo De Artes Visuales Víctor E. Roverano,Rivadavia 498,NA,B1878KJJ,11,4224 5336,NA,NA,-34.7192,-58.2517,Localización precisa,NA,DNPyM,Municipal,1975,2017,"https://www.google.com/maps?q=-34.7192,-58.2517",1940-1979
06658010,06,06658,NA,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Quilmes,Museo Municipal Histórico Fotográfico De Quilmes Gerónima Irma Giles Y Gaetano De Mayol,25 de Mayo 218 Este / Lavalle y Brown,NA,B1878JZF,11,4253 9162,NA,NA,-34.712406,-58.285194,Localización precisa,NA,DNPyM,Municipal,1990,2017,"https://www.google.com/maps?q=-34.712406,-58.285194",1989-2019
06665040,06,06665,NA,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Ramallo,Museo Histórico Municipal De Ramallo Hércules J. Rabagliati,Moreno 890,NA,B2915BNR,3407,422 930,NA,NA,-33.484192,-60.003624,Localización precisa,NA,DNPyM,Municipal,1994,2017,"https://www.google.com/maps?q=-33.484192,-60.003624",1989-2019
06343030,06,06343,NA,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Ranchos,Museo Histórico De Ranchos Marta Inés Martínez,Leopoldo Casal 3059,NA,B1987BDO,2241,475 477,museoranchos@yahoo.com.ar,NA,-35.520171,-58.318442,Localización precisa,NA,DNPyM,Municipal,1968,2017,"https://www.google.com/maps?q=-35.520171,-58.318442",1940-1979
06343030,06,06343,NA,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Ranchos,Museo Ferroviario Ranchos,Belgrano y Moreno,NA,1987,2241,482 002,NA,NA,-35.518814,-58.312557,Localización precisa,NA,DNPyM,Privada,2003,2017,"https://www.google.com/maps?q=-35.518814,-58.312557",1989-2019
06672010,06,06672,NA,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Rauch,Museo Municipal De Artes Plásticas Faustino Jorge Bonadeo,Avda. San Martín 155,NA,B7203BPB,2297,443 249,NA,NA,-36.778364,-59.093311,Localización precisa,NA,DNPyM,Municipal,1962,2017,"https://www.google.com/maps?q=-36.778364,-59.093311",1940-1979
06721020,06,06721,NA,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Salliquelo,Museo Gabriel Campomar Cervera,Brasil 455,NA,B6339AKK,2394,480 672,NA,NA,-36.745792,-62.956782,Localización precisa,NA,DNPyM,Municipal,1952,2017,"https://www.google.com/maps?q=-36.745792,-62.956782",1940-1979
06714060,06,06714,NA,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Salto,Museo Rincón De Historia,Oscar Eduardo Quiñones,NA,2741,2474,424 809,NA,NA,-34.29499,-60.254621,Localización precisa,NA,DNPyM,Privada,1988,2017,"https://www.google.com/maps?q=-34.29499,-60.254621",1989-2019
06371010,06,06371,NA,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,San Andrés,Museo Histórico Regional Brigadier General Don Juan Manuel De Rosas,Diego Pombo 3324,NA,B1651AFJ,11,4830 0683,NA,NA,-34.566183,-58.544521,Localización precisa,NA,DNPyM,NA,NA,2017,"https://www.google.com/maps?q=-34.566183,-58.544521",sin datos
06735020,06,06735,NA,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,San Antonio de Areco,Museo De Artes Plásticas Juan B. Tapia,Lavalle 363,NA,B2760BME,2326,456 202,NA,NA,-34.243119,-59.47406,Localización precisa,NA,DNPyM,Municipal,NA,2017,"https://www.google.com/maps?q=-34.243119,-59.47406",sin datos
06735020,06,06735,NA,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,San Antonio de Areco,Centro Cultural Y Museo Usina Vieja,Alsina 66,NA,B2760ACB,2326,456 202,usinavieja@hotmail.com,NA,-34.242521000000004,-59.474494,Localización precisa,NA,DNPyM,Municipal,NA,2017,"https://www.google.com/maps?q=-34.242521,-59.474494",sin datos
06735020,06,06735,NA,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,San Antonio de Areco,Museo Evocativo Y De Bellas Artes Osvaldo Gasparini,Alvear 521,NA,B2760ADK,2326,454 243,NA,NA,-34.247423,-59.468823,Localización precisa,NA,DNPyM,Privada,1969,2017,"https://www.google.com/maps?q=-34.247423,-59.468823",1940-1979
06735020,06,06735,NA,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,San Antonio de Areco,Parque Criollo Y Museo Gauchesco Ricardo Güiraldes,Camino Ricardo Güiraldes S/N,NA,2760,2326,455 839,NA,NA,-34.252753,-59.470872,Localización precisa,NA,DNPyM,Municipal,1938,2017,"https://www.google.com/maps?q=-34.252753,-59.470872",1900-1939
06756010,06,06756,NA,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,San Isidro,Museo Histórico Municipal Brig. Gral. Juan M. Pueyrredón,Rivera Indarte 48,NA,B1642IFB,11,4512 3131,NA,NA,-34.4705,-58.5033,Localización precisa,NA,DNPyM,Municipal,1948,2017,"https://www.google.com/maps?q=-34.4705,-58.5033",1940-1979
06756010,06,06756,NA,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,San Isidro,Museo Biblioteca Y Archivo Histórico Municipal De San Isidro Dr. Horacio Beccar Varela,Adrián Beccar Varela 774,NA,B1642DMD,11,4575 4038,NA,NA,-34.467301,-58.507225,Localización precisa,NA,DNPyM,Municipal,2006,2017,"https://www.google.com/maps?q=-34.467301,-58.507225",1989-2019
06427010,06,06427,NA,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,San Justo,Museo Histórico Municipal Rosa Giussani De Piva,9 de Julio 2457,NA,S3040AGI,3498,420 004,NA,NA,-30.788731,-60.591787,Localización precisa,NA,DNPyM,Municipal,NA,2017,"https://www.google.com/maps?q=-30.788731,-60.591787",sin datos
06760010,06,06760,NA,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,San Miguel,Museo Mariposas Del Mundo,Italia 650,NA,B1663NXN,11,4664 2108,NA,NA,-34.5401,-58.7037,Localización precisa,NA,DNPyM,Privada,2000,2017,"https://www.google.com/maps?q=-34.5401,-58.7037",1989-2019
06763050,06,06763,NA,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,San Nicolás de Los Arroyos,Museo Y Archivo Histórico Municipal Don Gregorio Santiago Chervo,Francia 187,NA,B2900HVC,3461,422 259,NA,NA,-33.3273,-60.2209,Localización precisa,NA,DNPyM,Municipal,1975,2017,"https://www.google.com/maps?q=-33.3273,-60.2209",1940-1979
06763050,06,06763,NA,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,San Nicolás de Los Arroyos,Museo Y Biblioteca De La Casa Del Acuerdo De San Nicolás,De la Nación 139-143,NA,B2900AAC,3461,421 452,NA,NA,-33.33,-60.2164,Localización precisa,NA,DNPyM,Nacional,1937,2017,"https://www.google.com/maps?q=-33.33,-60.2164",1900-1939
06791050,06,06791,NA,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Tandil,Museo Municipal De Bellas Artes De Tandil (Mumbat),Chacabuco 357,NA,B7000AKI,2293,432 067,museotandil@hotmail.com,NA,-37.3304,-59.1375,Localización precisa,NA,DNPyM,Municipal,1941,2017,"https://www.google.com/maps?q=-37.3304,-59.1375",1940-1979
06791050,06,06791,NA,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Tandil,Museo Histórico Fuerte Independencia,4 de Abril 845,NA,B7000BAI,2293,435 573,museodelfuerte@yahoo.com.ar,NA,-37.3207,-59.131100000000004,Localización precisa,NA,DNPyM,Privada,1967,2017,"https://www.google.com/maps?q=-37.3207,-59.1311",1940-1979
06798020,06,06798,NA,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Tapalqué,Museo Y Centro De Cultura,Avda. Belgrano 225,NA,B7303BIC,2283,420 551,NA,NA,-36.354957,-60.024454,Localización precisa,NA,DNPyM,Municipal,1946,2017,"https://www.google.com/maps?q=-36.354957,-60.024454",1940-1979
06805010,06,06805,NA,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Tigre,Museo De La Reconquista,Avda. Liniers y Padre Castañeda,NA,B1648DAP,11,4512 4496,cultura@tigre.gov.ar,NA,-34.4162,-58.5883,Localización precisa,NA,DNPyM,Municipal,1971,2017,"https://www.google.com/maps?q=-34.4162,-58.5883",1940-1979
06805010,06,06805,NA,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Tigre,Museo Naval De La Nación,Paseo Victorica 602,NA,B1648DVN,11,4749 0608,museonaval@ara.mil.ar,www.ara.mil.ar,-34.4124,-58.5868,Localización precisa,NA,DNPyM,Nacional,1892,2017,"https://www.google.com/maps?q=-34.4124,-58.5868",1860-1899
06805010,06,06805,NA,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Tigre,Museo Histórico De La Prefectura Naval Argentina,Avda. Liniers 1264,NA,B1648DAZ,11,4749 6161,NA,www.prefecturanaval.edu.ar/museo/,-34.421,-58.5878,Localización precisa,NA,DNPyM,Nacional,1985,2017,"https://www.google.com/maps?q=-34.421,-58.5878",1989-2019
06805010,06,06805,NA,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Tigre,Museo De Arte Tigre,Paseo Victorica 972,NA,B1648DVT,11,4512 4528,museodearte@tigre.gov.ar,NA,-34.4101,-58.5893,Localización precisa,NA,DNPyM,Municipal,2006,2017,"https://www.google.com/maps?q=-34.4101,-58.5893",1989-2019
06819040,06,06819,NA,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Tornquist,Museo Histórico Regional Fuerte Argentino,Gral. Paz 51,NA,B8160AWA,231,494 0810,mspialtini@yahoo.com.ar,NA,-38.102089,-62.224189,Localización precisa,NA,DNPyM,Municipal,NA,2017,"https://www.google.com/maps?q=-38.102089,-62.224189",sin datos
06826050,06,06826,NA,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Trenque Lauquen,Museo Histórico De Las Campañas Al Desierto Gral. Conrado E. Villegas,San Martín 1150,NA,B6400CFN,2392,423 673,NA,NA,-35.979196,-62.727318,Localización precisa,NA,DNPyM,Municipal,NA,2017,"https://www.google.com/maps?q=-35.979196,-62.727318",sin datos
06826050,06,06826,NA,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Trenque Lauquen,Museo Cívico Almafuerte,Almafuerte 174,NA,B6400AKF,NA,NA,NA,NA,-35.975541,-62.727325,Localización precisa,NA,DNPyM,Municipal,1973,2017,"https://www.google.com/maps?q=-35.975541,-62.727325",1940-1979
06833100,06,06833,NA,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Tres Arroyos,Museo Municipal José A. Mulazzi,San Martín 323,NA,B7500IKD,2983,434 555,NA,NA,-38.3745,-60.2791,Localización precisa,NA,DNPyM,Municipal,1983,2017,"https://www.google.com/maps?q=-38.3745,-60.2791",1989-2019
06833100,06,06833,NA,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Tres Arroyos,Museo De Bellas Artes De Tres Arroyos,Avda. Moreno 232,NA,B7500GHP,2983,432 354,NA,NA,-38.3787,-60.2737,Localización precisa,NA,DNPyM,Privada,1959,2017,"https://www.google.com/maps?q=-38.3787,-60.2737",1940-1979
06861010,06,06861,NA,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Vicente López,Museo Rómulo Raggio,Gaspar Campos 861,NA,B1638ARO,11,4791 0868,NA,NA,-34.528,-58.4754,Localización precisa,NA,DNPyM,Privada,1983,2017,"https://www.google.com/maps?q=-34.528,-58.4754",1989-2019
06749010,06,06749,NA,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Victoria,Museo De La Ciudad Carlos A. Anadón,Avda. Congreso 593,NA,E3153BEK,3436,421 063,NA,NA,-32.620114,-60.154819,Localización precisa,NA,DNPyM,Municipal,1986,2017,"https://www.google.com/maps?q=-32.620114,-60.154819",1989-2019
06749010,06,06749,NA,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Victoria,Museo Ovni Y De La Ciencia,Sarmiento 526,NA,E3153EZH,3436,427 596,NA,NA,-32.620139,-60.156697,Localización precisa,NA,DNPyM,Privada,2009,2017,"https://www.google.com/maps?q=-32.620139,-60.156697",1989-2019
06756010,06,06756,NA,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Villa Adelina,Museo De La Palabra,Luis María Drago 2265,NA,B1607CYC,11,4766 8746,NA,NA,-34.5202,-58.5522,Localización precisa,NA,DNPyM,Privada,1985,2017,"https://www.google.com/maps?q=-34.5202,-58.5522",1989-2019
06371010,06,06371,NA,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Villa Ballester,Museo Argentino De La Gaseosa (Mag),Lacroze 5063 5°A,NA,B1653BFI,11,4764 6945,info@mag.org.ar,NA,-34.5472,-58.5553,Localización precisa,NA,DNPyM,Privada,NA,2017,"https://www.google.com/maps?q=-34.5472,-58.5553",sin datos
06371010,06,06371,NA,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Villa Ballester,Museo Histórico José Hernández - Chacra Pueyrredón,Presbítero Carballo 5042 (Calle 111),NA,B1653IPD,11,4847 5035,NA,NA,-34.5619,-58.5729,Localización precisa,NA,DNPyM,Municipal,1970,2017,"https://www.google.com/maps?q=-34.5619,-58.5729",1940-1979
